route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
7111,3,1978214,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819934,45499
7111,3,1978215,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819935,45499
7111,3,1978216,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819936,45499
7111,3,1978217,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819934,45499
7111,3,1978218,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819935,45499
7111,3,1978219,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819936,45499
7111,3,1978220,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819934,45499
7111,3,1978221,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819935,45499
7111,3,1978222,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819936,45499
7111,3,1978223,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819934,45499
7111,3,1978224,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819935,45499
7111,3,1978225,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819936,45499
7111,3,1978226,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819934,45499
7111,3,1978227,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819935,45499
7111,3,1978228,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819936,45499
7111,3,1978229,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819934,45499
7111,3,1978230,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819935,45499
7111,3,1978231,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819936,45499
7111,3,1978232,42 PRYOR RD/MCDANIEL ST-FIVE POINTS STATION,0,819934,45499
7111,3,1978233,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819934,45501
7111,3,1978234,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819935,45501
7111,3,1978235,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819936,45501
7111,3,1978236,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819934,45501
7111,3,1978237,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819935,45501
7111,3,1978238,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819936,45501
7111,3,1978239,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819934,45501
7111,3,1978240,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819935,45501
7111,3,1978241,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819936,45501
7111,3,1978242,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819934,45501
7111,3,1978243,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819935,45501
7111,3,1978244,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819936,45501
7111,3,1978245,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819934,45501
7111,3,1978246,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819935,45501
7111,3,1978247,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819936,45501
7111,3,1978248,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819934,45501
7111,3,1978249,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819935,45501
7111,3,1978250,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819936,45501
7111,3,1978251,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819934,45501
7111,3,1978252,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819935,45501
7111,3,1978253,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819936,45501
7111,3,1978254,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819934,45501
7111,3,1978255,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819935,45501
7111,3,1978256,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819936,45501
7111,3,1978257,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819934,45501
7111,3,1978258,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819935,45501
7111,3,1978259,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819936,45501
7111,3,1978260,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819934,45501
7111,3,1978261,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819935,45501
7111,3,1978262,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819936,45501
7111,3,1978263,42 PRYOR RD/ MCDANIEL ST-LAKEWOOD STATION,1,819934,45501
7112,3,1978404,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819946,45503
7112,3,1978405,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819947,45503
7112,3,1978406,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819946,45503
7112,3,1978407,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819947,45503
7112,3,1978408,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819946,45503
7112,3,1978409,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819947,45503
7112,3,1978410,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819946,45503
7112,3,1978411,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819947,45503
7112,3,1978412,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819946,45503
7112,3,1978413,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819947,45503
7112,3,1978414,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819946,45503
7112,3,1978415,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819947,45503
7112,3,1978416,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819946,45503
7112,3,1978417,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819947,45503
7112,3,1978418,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819946,45503
7112,3,1978419,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819947,45503
7112,3,1978420,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819946,45503
7112,3,1978421,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819947,45503
7112,3,1978422,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819946,45503
7112,3,1978423,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819947,45503
7112,3,1978424,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819946,45503
7112,3,1978425,47 I-85 ACCESS RD/BRIARWOOD RD - BROOKHAVEN,0,819947,45503
7112,3,1978426,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819947,45504
7112,3,1978427,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819946,45504
7112,3,1978428,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819947,45504
7112,3,1978429,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819946,45504
7112,3,1978430,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819947,45504
7112,3,1978431,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819946,45504
7112,3,1978432,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819947,45504
7112,3,1978433,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819946,45504
7112,3,1978434,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819947,45504
7112,3,1978435,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819946,45504
7112,3,1978436,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819947,45504
7112,3,1978437,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819946,45504
7112,3,1978438,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819947,45504
7112,3,1978439,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819946,45504
7112,3,1978440,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819947,45504
7112,3,1978441,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819946,45504
7112,3,1978442,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819947,45504
7112,3,1978443,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819946,45504
7112,3,1978444,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819947,45504
7112,3,1978445,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819946,45504
7112,3,1978446,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819947,45504
7112,3,1978447,47 I-85 ACCESS RD/BRIARWOOD RD - CHAMBLEE,1,819946,45504
7113,3,1978540,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819952,45505
7113,3,1978541,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819953,45505
7113,3,1978542,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819952,45505
7113,3,1978543,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819953,45505
7113,3,1978544,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819952,45505
7113,3,1978545,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819953,45505
7113,3,1978546,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819952,45505
7113,3,1978547,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819953,45505
7113,3,1978548,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819952,45505
7113,3,1978549,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819953,45505
7113,3,1978550,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819952,45505
7113,3,1978551,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819953,45505
7113,3,1978552,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819952,45505
7113,3,1978553,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819953,45505
7113,3,1978554,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819952,45505
7113,3,1978555,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819953,45505
7113,3,1978556,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819952,45505
7113,3,1978557,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819953,45505
7113,3,1978558,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819952,45505
7113,3,1978559,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819953,45505
7113,3,1978560,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819952,45505
7113,3,1978561,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819953,45505
7113,3,1978562,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819952,45505
7113,3,1978563,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819953,45505
7113,3,1978564,49 MCDONOUGH BLVD - FIVE PTS STATION,0,819952,45505
7113,3,1978565,49 MCDONOUGH BLVD,1,819952,45506
7113,3,1978566,49 MCDONOUGH BLVD,1,819953,45506
7113,3,1978567,49 MCDONOUGH BLVD,1,819952,45506
7113,3,1978568,49 MCDONOUGH BLVD,1,819953,45506
7113,3,1978569,49 MCDONOUGH BLVD,1,819952,45506
7113,3,1978570,49 MCDONOUGH BLVD,1,819953,45506
7113,3,1978571,49 MCDONOUGH BLVD,1,819952,45506
7113,3,1978572,49 MCDONOUGH BLVD,1,819953,45506
7113,3,1978573,49 MCDONOUGH BLVD,1,819952,45506
7113,3,1978574,49 MCDONOUGH BLVD,1,819953,45506
7113,3,1978575,49 MCDONOUGH BLVD,1,819952,45506
7113,3,1978576,49 MCDONOUGH BLVD,1,819953,45506
7113,3,1978577,49 MCDONOUGH BLVD,1,819952,45506
7113,3,1978578,49 MCDONOUGH BLVD,1,819953,45506
7113,3,1978579,49 MCDONOUGH BLVD,1,819952,45506
7113,3,1978580,49 MCDONOUGH BLVD,1,819953,45506
7113,3,1978581,49 MCDONOUGH BLVD,1,819952,45506
7113,3,1978582,49 MCDONOUGH BLVD,1,819953,45506
7113,3,1978583,49 MCDONOUGH BLVD,1,819952,45506
7113,3,1978584,49 MCDONOUGH BLVD,1,819953,45506
7113,3,1978585,49 MCDONOUGH BLVD,1,819952,45506
7113,3,1978586,49 MCDONOUGH BLVD,1,819953,45506
7113,3,1978587,49 MCDONOUGH BLVD,1,819952,45506
7113,3,1978588,49 MCDONOUGH BLVD,1,819953,45506
7113,3,1978589,49 MCDONOUGH BLVD,1,819952,45506
7114,3,1978746,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978747,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978748,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978749,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978750,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978751,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978752,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978753,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978754,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978755,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978756,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978757,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978758,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978759,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978760,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978761,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978762,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978763,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978764,50 HOLLOWELL PWY-BANKHEAD STA,0,819963,45507
7114,3,1978765,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978766,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978767,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978768,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978769,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978770,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978771,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978772,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978773,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978774,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978775,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978776,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978777,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978778,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978779,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978780,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978781,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978782,50 HOLLOWELL PWY,1,819963,45511
7114,3,1978783,50 HOLLOWELL PWY,1,819963,45511
7115,3,1978893,51 BOONE BLVD / FIVE POINTS STA,0,819969,45513
7115,3,1978894,51 BOONE BLVD / FIVE POINTS STA VIA COLL HGTS APTS,0,819970,45514
7115,3,1978895,51 BOONE BLVD / FIVE POINTS STA,0,819971,45513
7115,3,1978896,51 BOONE BLVD / FIVE POINTS STA VIA COLL HGTS APTS,0,819972,45514
7115,3,1978897,51 BOONE BLVD / FIVE POINTS STA,0,819969,45513
7115,3,1978898,51 BOONE BLVD / FIVE POINTS STA VIA COLL HGTS APTS,0,819970,45514
7115,3,1978899,51 BOONE BLVD / FIVE POINTS STA,0,819971,45513
7115,3,1978900,51 BOONE BLVD / FIVE POINTS STA VIA COLL HGTS APTS,0,819972,45514
7115,3,1978901,51 BOONE BLVD / FIVE POINTS STA,0,819969,45513
7115,3,1978902,51 BOONE BLVD / FIVE POINTS STA VIA COLL HGTS APTS,0,819970,45514
7115,3,1978903,51 BOONE BLVD / FIVE POINTS STA,0,819971,45513
7115,3,1978915,51 BOONE BLVD / FIVE POINTS STA VIA COLL HGTS APTS,0,819972,45514
7115,3,1978916,51 BOONE BLVD / FIVE POINTS STA,0,819969,45513
7115,3,1978917,51 BOONE BLVD / FIVE POINTS STA VIA COLL HGTS APTS,0,819970,45514
7115,3,1978918,51 BOONE BLVD / FIVE POINTS STA,0,819971,45513
7115,3,1978919,51 BOONE BLVD / FIVE POINTS STA VIA COLL HGTS APTS,0,819972,45514
7115,3,1978892,51 BOONE BLVD / FIVE POINTS STA,0,819969,45513
7115,3,1978920,51 BOONE BLVD / FIVE POINTS STA VIA COLL HGTS APTS,0,819970,45514
7115,3,1978921,51 BOONE BLVD / FIVE POINTS STA,0,819971,45513
7115,3,1978922,51 BOONE BLVD / FIVE POINTS STA VIA COLL HGTS APTS,0,819972,45514
7115,3,1978923,51 BOONE BLVD / FIVE POINTS STA,0,819969,45513
7115,3,1978924,51 BOONE BLVD / FIVE POINTS STA VIA COLL HGTS APTS,0,819970,45514
7115,3,1978925,51 BOONE BLVD / FIVE POINTS STA,0,819971,45513
7115,3,1978926,51 BOONE BLVD / FIVE POINTS STA VIA COLL HGTS APTS,0,819972,45514
7115,3,1978904,51 BOONE BLVD / FIVE POINTS STA,0,819969,45513
7115,3,1978914,51 BOONE BLVD / FIVE POINTS STA VIA COLL HGTS APTS,0,819970,45514
7115,3,1978905,51 BOONE BLVD / FIVE POINTS STA,0,819971,45513
7115,3,1978906,51 BOONE BLVD / FIVE POINTS STA VIA COLL HGTS APTS,0,819972,45514
7115,3,1978907,51 BOONE BLVD / FIVE POINTS STA,0,819969,45513
7115,3,1978908,51 BOONE BLVD / FIVE POINTS STA,0,819970,45513
7115,3,1978909,51 BOONE BLVD / FIVE POINTS STA,0,819971,45513
7115,3,1978910,51 BOONE BLVD / FIVE POINTS STA,0,819972,45513
7115,3,1978911,51 BOONE BLVD / FIVE POINTS STA,0,819970,45513
7115,3,1978912,51 BOONE BLVD / FIVE POINTS STA,0,819971,45513
7115,3,1978913,51 BOONE BLVD / FIVE POINTS STA,0,819972,45513
7115,3,1978962,51 BOONE BLVD / W LAKE STA,1,819971,45515
7115,3,1978961,51 BOONE BLVD / W LAKE STA VIA COLL HGTS APTS,1,819972,45516
7115,3,1978958,51 BOONE BLVD / W LAKE STA,1,819969,45515
7115,3,1978959,51 BOONE BLVD / W LAKE STA VIA COLL HGTS APTS,1,819970,45516
7115,3,1978960,51 BOONE BLVD / W LAKE STA,1,819971,45515
7115,3,1978946,51 BOONE BLVD / W LAKE STA VIA COLL HGTS APTS,1,819972,45516
7115,3,1978947,51 BOONE BLVD / W LAKE STA,1,819969,45515
7115,3,1978948,51 BOONE BLVD / W LAKE STA VIA COLL HGTS APTS,1,819970,45516
7115,3,1978949,51 BOONE BLVD / W LAKE STA,1,819971,45515
7115,3,1978950,51 BOONE BLVD / W LAKE STA VIA COLL HGTS APTS,1,819972,45516
7115,3,1978951,51 BOONE BLVD / W LAKE STA,1,819969,45515
7115,3,1978927,51 BOONE BLVD / W LAKE STA VIA COLL HGTS APTS,1,819970,45516
7115,3,1978928,51 BOONE BLVD / W LAKE STA,1,819971,45515
7115,3,1978929,51 BOONE BLVD / W LAKE STA VIA COLL HGTS APTS,1,819972,45516
7115,3,1978930,51 BOONE BLVD / W LAKE STA,1,819969,45515
7115,3,1978931,51 BOONE BLVD / W LAKE STA VIA COLL HGTS APTS,1,819970,45516
7115,3,1978932,51 BOONE BLVD / W LAKE STA,1,819971,45515
7115,3,1978933,51 BOONE BLVD / W LAKE STA VIA COLL HGTS APTS,1,819972,45516
7115,3,1978934,51 BOONE BLVD / W LAKE STA,1,819969,45515
7115,3,1978935,51 BOONE BLVD / W LAKE STA VIA COLL HGTS APTS,1,819970,45516
7115,3,1978936,51 BOONE BLVD / W LAKE STA,1,819971,45515
7115,3,1978937,51 BOONE BLVD / W LAKE STA VIA COLL HGTS APTS,1,819972,45516
7115,3,1978938,51 BOONE BLVD / W LAKE STA,1,819969,45515
7115,3,1978939,51 BOONE BLVD / W LAKE STA VIA COLL HGTS APTS,1,819970,45516
7115,3,1978940,51 BOONE BLVD / W LAKE STA,1,819971,45515
7115,3,1978941,51 BOONE BLVD / W LAKE STA VIA COLL HGTS APTS,1,819972,45516
7115,3,1978942,51 BOONE BLVD / W LAKE STA,1,819969,45515
7115,3,1978943,51 BOONE BLVD / W LAKE STA VIA COLL HGTS APTS,1,819970,45516
7115,3,1978944,51 BOONE BLVD / W LAKE STA,1,819971,45515
7115,3,1978945,51 BOONE BLVD / W LAKE STA VIA COLL HGTS APTS,1,819972,45516
7115,3,1978952,51 BOONE BLVD / W LAKE STA,1,819970,45515
7115,3,1978953,51 BOONE BLVD / W LAKE STA,1,819971,45515
7115,3,1978954,51 BOONE BLVD / W LAKE STA,1,819972,45515
7115,3,1978955,51 BOONE BLVD / W LAKE STA,1,819970,45515
7115,3,1978956,51 BOONE BLVD / W LAKE STA,1,819971,45515
7115,3,1978957,51 BOONE BLVD / W LAKE STA,1,819972,45515
7116,3,1979122,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979123,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979124,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979125,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979126,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979127,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979128,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979129,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979130,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979131,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979132,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979133,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979134,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979135,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979136,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979137,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979138,53 SKIPPER DR/W LAKE AVE - W LAKE STA,0,819985,45517
7116,3,1979139,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979140,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979141,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979142,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979143,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979144,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979145,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979146,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979147,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979148,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979149,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979150,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979151,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979152,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979153,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979154,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7116,3,1979155,53 SKIPPER DR/W LAKE AVE,1,819985,45518
7117,3,1979243,55 JONESBORO RD/HUTCHENS  RD,0,819989,45519
7117,3,1979244,55 JONESBORO RD/HUTCHENS  RD,0,819990,45519
7117,3,1979245,55 JONESBORO RD/HUTCHENS  RD,0,819989,45519
7117,3,1979246,55 JONESBORO RD/HUTCHENS  RD,0,819990,45519
7117,3,1979247,55 JONESBORO RD/HUTCHENS  RD,0,819989,45519
7117,3,1979248,55 JONESBORO RD/HUTCHENS  RD,0,819990,45519
7117,3,1979249,55 JONESBORO RD/HUTCHENS  RD,0,819989,45519
7117,3,1979250,55 JONESBORO RD/HUTCHENS  RD,0,819990,45519
7117,3,1979251,55 JONESBORO RD/HUTCHENS  RD,0,819989,45519
7117,3,1979252,55 JONESBORO RD/HUTCHENS  RD,0,819990,45519
7117,3,1979253,55 JONESBORO RD/HUTCHENS  RD,0,819989,45519
7117,3,1979254,55 JONESBORO RD/HUTCHENS  RD,0,819990,45519
7117,3,1979255,55 JONESBORO RD/HUTCHENS  RD,0,819989,45519
7117,3,1979256,55 JONESBORO RD/HUTCHENS  RD,0,819990,45519
7117,3,1979257,55 JONESBORO RD/HUTCHENS  RD,0,819989,45519
7117,3,1979258,55 JONESBORO RD/HUTCHENS  RD,0,819990,45519
7117,3,1979259,55 JONESBORO RD/HUTCHENS  RD,0,819989,45519
7117,3,1979260,55 JONESBORO RD/HUTCHENS  RD,0,819990,45519
7117,3,1979261,55 JONESBORO RD/HUTCHENS  RD,0,819989,45519
7117,3,1979262,55 JONESBORO RD/HUTCHENS  RD,0,819990,45519
7117,3,1979263,55 JONESBORO RD/HUTCHENS  RD,0,819989,45519
7117,3,1979264,55 JONESBORO RD/HUTCHENS  RD,0,819990,45519
7117,3,1979265,55 JONESBORO RD/HUTCHENS  RD,0,819989,45519
7117,3,1979266,55 JONESBORO RD/HUTCHENS  RD,0,819990,45519
7117,3,1979267,55 JONESBORO RD/HUTCHENS  RD,0,819989,45519
7117,3,1979268,55 JONESBORO RD- FIVE POINTS STATION,1,819990,45520
7117,3,1979269,55 JONESBORO RD- FIVE POINTS STATION,1,819989,45520
7117,3,1979270,55 JONESBORO RD- FIVE POINTS STATION,1,819990,45520
7117,3,1979271,55 JONESBORO RD- FIVE POINTS STATION,1,819989,45520
7117,3,1979272,55 JONESBORO RD- FIVE POINTS STATION,1,819990,45520
7117,3,1979273,55 JONESBORO RD- FIVE POINTS STATION,1,819989,45520
7117,3,1979274,55 JONESBORO RD- FIVE POINTS STATION,1,819990,45520
7117,3,1979275,55 JONESBORO RD- FIVE POINTS STATION,1,819989,45520
7117,3,1979276,55 JONESBORO RD- FIVE POINTS STATION,1,819990,45520
7117,3,1979277,55 JONESBORO RD- FIVE POINTS STATION,1,819989,45520
7117,3,1979278,55 JONESBORO RD- FIVE POINTS STATION,1,819990,45520
7117,3,1979279,55 JONESBORO RD- FIVE POINTS STATION,1,819989,45520
7117,3,1979280,55 JONESBORO RD- FIVE POINTS STATION,1,819990,45520
7117,3,1979281,55 JONESBORO RD- FIVE POINTS STATION,1,819989,45520
